2.5181e+00  236.0000000
2.5683e+00  268.0000000
2.6031e+00  355.0000000
2.6292e+00  545.0000000
2.6505e+00  788.0000000
2.6664e+00  1033.0000000
2.6807e+00  1305.0000000
2.6937e+00  1551.0000000
2.7054e+00  1843.0000000
2.7172e+00  2080.0000000
2.7289e+00  2363.0000000
2.7407e+00  2550.0000000
2.7537e+00  2652.0000000
2.7675e+00  2681.0000000
2.7853e+00  2612.0000000
2.8050e+00  2448.0000000
2.8304e+00  2154.0000000
2.8652e+00  1753.0000000
2.9118e+00  1289.0000000
2.9845e+00  741.0000000
3.0968e+00  324.0000000
3.2042e+00  183.0000000
3.2689e+00  198.0000000
3.3125e+00  236.0000000
3.3441e+00  340.0000000
3.3673e+00  516.0000000
3.3867e+00  756.0000000
3.4015e+00  1019.0000000
3.4146e+00  1343.0000000
3.4262e+00  1669.0000000
3.4364e+00  1988.0000000
3.4462e+00  2262.0000000
3.4564e+00  2567.0000000
3.4670e+00  2851.0000000
3.4779e+00  3032.0000000
3.4899e+00  3120.0000000
3.5042e+00  3060.0000000
3.5209e+00  2915.0000000
3.5414e+00  2633.0000000
3.5701e+00  2138.0000000
3.6099e+00  1588.0000000
3.6698e+00  974.0000000
3.7625e+00  455.0000000
3.8904e+00  196.0000000
3.9744e+00  142.0000000
4.0260e+00  167.0000000
4.0623e+00  242.0000000
4.0882e+00  383.0000000
4.1084e+00  556.0000000
4.1235e+00  816.0000000
4.1352e+00  1144.0000000
4.1459e+00  1513.0000000
4.1552e+00  1917.0000000
4.1643e+00  2284.0000000
4.1736e+00  2676.0000000
4.1822e+00  3012.0000000
4.1914e+00  3257.0000000
4.2009e+00  3468.0000000
4.2119e+00  3563.0000000
4.2242e+00  3521.0000000
4.2412e+00  3302.0000000
4.2610e+00  2918.0000000
4.2870e+00  2438.0000000
4.3250e+00  1769.0000000
4.3850e+00  1071.0000000
4.5138e+00  340.0000000
4.7113e+00  88.0000000
4.8051e+00  72.0000000
4.8551e+00  127.0000000
4.8864e+00  222.0000000
4.9100e+00  330.0000000
4.9284e+00  534.0000000
4.9429e+00  780.0000000
4.9538e+00  1089.0000000
4.9635e+00  1475.0000000
4.9716e+00  1878.0000000
4.9794e+00  2263.0000000
4.9868e+00  2659.0000000
4.9936e+00  3070.0000000
5.0011e+00  3400.0000000
5.0089e+00  3696.0000000
5.0171e+00  3931.0000000
5.0261e+00  4045.0000000
5.0376e+00  4031.0000000
5.0508e+00  3846.0000000
5.0684e+00  3478.0000000
5.0925e+00  2900.0000000
5.1250e+00  2236.0000000
5.1700e+00  1479.0000000
5.2504e+00  690.0000000
5.4259e+00  162.0000000
5.5500e+00  108.0000000
5.6154e+00  136.0000000
5.6551e+00  179.0000000
5.6842e+00  305.0000000
5.7059e+00  469.0000000
5.7226e+00  698.0000000
5.7358e+00  993.0000000
5.7470e+00  1311.0000000
5.7566e+00  1704.0000000
5.7653e+00  2085.0000000
5.7737e+00  2461.0000000
5.7817e+00  2835.0000000
5.7900e+00  3200.0000000
5.7984e+00  3447.0000000
5.8081e+00  3677.0000000
5.8189e+00  3788.0000000
5.8314e+00  3648.0000000
5.8469e+00  3432.0000000
5.8663e+00  2991.0000000
5.8940e+00  2423.0000000
5.9331e+00  1727.0000000
5.9961e+00  1007.0000000
6.1053e+00  376.0000000
6.2783e+00  126.0000000
6.3664e+00  117.0000000
6.4160e+00  160.0000000
6.4494e+00  250.0000000
6.4731e+00  408.0000000
6.4913e+00  600.0000000
6.5066e+00  887.0000000
6.5183e+00  1209.0000000
6.5287e+00  1575.0000000
6.5383e+00  1933.0000000
6.5470e+00  2284.0000000
6.5557e+00  2601.0000000
6.5645e+00  2936.0000000
6.5738e+00  3196.0000000
6.5838e+00  3388.0000000
6.5942e+00  3492.0000000
6.6065e+00  3485.0000000
6.6222e+00  3322.0000000
6.6429e+00  2953.0000000
6.6695e+00  2417.0000000
6.7062e+00  1822.0000000
6.7615e+00  1131.0000000
6.8550e+00  503.0000000
6.9951e+00  162.0000000
7.0895e+00  111.0000000
7.1440e+00  140.0000000
7.1800e+00  214.0000000
7.2056e+00  343.0000000
7.2251e+00  524.0000000
7.2412e+00  800.0000000
7.2537e+00  1114.0000000
7.2644e+00  1445.0000000
7.2740e+00  1835.0000000
7.2823e+00  2238.0000000
7.2902e+00  2607.0000000
7.2981e+00  2952.0000000
7.3062e+00  3257.0000000
7.3145e+00  3519.0000000
7.3236e+00  3722.0000000
7.3341e+00  3807.0000000
7.3464e+00  3675.0000000
7.3624e+00  3464.0000000
7.3827e+00  3076.0000000
7.4088e+00  2544.0000000
7.4449e+00  1869.0000000
7.5026e+00  1160.0000000
7.6090e+00  466.0000000
7.8095e+00  91.0000000
7.9138e+00  51.0000000
7.9656e+00  75.0000000
7.9987e+00  153.0000000
8.0228e+00  270.0000000
8.0419e+00  458.0000000
8.0563e+00  690.0000000
8.0679e+00  980.0000000
8.0771e+00  1388.0000000
8.0854e+00  1799.0000000
8.0930e+00  2238.0000000
8.0997e+00  2688.0000000
8.1064e+00  3087.0000000
8.1132e+00  3458.0000000
8.1202e+00  3747.0000000
8.1274e+00  3968.0000000
8.1362e+00  4071.0000000
8.1458e+00  4121.0000000
8.1579e+00  4069.0000000
8.1722e+00  3820.0000000
8.1925e+00  3373.0000000
8.2172e+00  2781.0000000
8.2519e+00  2025.0000000
8.3092e+00  1208.0000000
8.4218e+00  433.0000000
8.6110e+00  109.0000000
8.7076e+00  89.0000000
8.7605e+00  101.0000000
8.7956e+00  181.0000000
8.8207e+00  325.0000000
8.8395e+00  523.0000000
8.8536e+00  765.0000000
8.8647e+00  1093.0000000
8.8748e+00  1455.0000000
8.8837e+00  1843.0000000
8.8915e+00  2246.0000000
8.8992e+00  2628.0000000
8.9066e+00  2975.0000000
8.9140e+00  3287.0000000
8.9217e+00  3575.0000000
8.9307e+00  3743.0000000
8.9410e+00  3791.0000000
8.9531e+00  3821.0000000
8.9679e+00  3640.0000000
8.9879e+00  3188.0000000
9.0133e+00  2626.0000000
9.0479e+00  1919.0000000
9.1044e+00  1103.0000000
9.2110e+00  427.0000000
9.3861e+00  128.0000000
9.4820e+00  109.0000000
9.5342e+00  154.0000000
9.5708e+00  227.0000000
9.5965e+00  368.0000000
9.6163e+00  533.0000000
9.6319e+00  792.0000000
9.6438e+00  1110.0000000
9.6546e+00  1459.0000000
9.6641e+00  1830.0000000
9.6723e+00  2229.0000000
9.6805e+00  2611.0000000
9.6883e+00  2983.0000000
9.6963e+00  3301.0000000
9.7050e+00  3568.0000000
9.7147e+00  3729.0000000
9.7254e+00  3781.0000000
9.7390e+00  3687.0000000
9.7558e+00  3414.0000000
9.7777e+00  2995.0000000
9.8062e+00  2379.0000000
9.8505e+00  1627.0000000
9.9270e+00  825.0000000
1.0109e+01  161.0000000
1.0288e+01  73.0000000
1.0363e+01  85.0000000
1.0404e+01  127.0000000
1.0433e+01  223.0000000
1.0454e+01  390.0000000
1.0469e+01  622.0000000
1.0482e+01  921.0000000
1.0492e+01  1297.0000000
1.0501e+01  1680.0000000
1.0509e+01  2120.0000000
1.0517e+01  2525.0000000
1.0524e+01  2881.0000000
1.0531e+01  3302.0000000
1.0538e+01  3641.0000000
1.0546e+01  3978.0000000
1.0554e+01  4127.0000000
1.0564e+01  4141.0000000
1.0577e+01  3990.0000000
1.0594e+01  3673.0000000
1.0614e+01  3198.0000000
1.0642e+01  2536.0000000
1.0682e+01  1771.0000000
1.0745e+01  953.0000000
1.0897e+01  237.0000000
1.1079e+01  82.0000000
1.1155e+01  73.0000000
1.1199e+01  75.0000000
1.1230e+01  153.0000000
1.1252e+01  257.0000000
1.1270e+01  453.0000000
1.1283e+01  725.0000000
1.1293e+01  1044.0000000
1.1302e+01  1410.0000000
1.1310e+01  1841.0000000
1.1317e+01  2254.0000000
1.1323e+01  2691.0000000
1.1329e+01  3154.0000000
1.1335e+01  3555.0000000
1.1341e+01  4002.0000000
1.1347e+01  4316.0000000
1.1355e+01  4533.0000000
1.1363e+01  4697.0000000
1.1373e+01  4714.0000000
1.1385e+01  4526.0000000
1.1400e+01  4100.0000000
1.1420e+01  3487.0000000
1.1447e+01  2752.0000000
1.1485e+01  1927.0000000
1.1547e+01  1014.0000000
1.1719e+01  194.0000000
1.1954e+01  39.0000000
1.2033e+01  48.0000000
1.2077e+01  62.0000000
1.2106e+01  110.0000000
1.2127e+01  185.0000000
1.2145e+01  355.0000000
1.2158e+01  584.0000000
1.2169e+01  875.0000000
1.2177e+01  1226.0000000
1.2185e+01  1642.0000000
1.2191e+01  2063.0000000
1.2197e+01  2550.0000000
1.2202e+01  3034.0000000
1.2207e+01  3477.0000000
1.2212e+01  3905.0000000
1.2218e+01  4266.0000000
1.2223e+01  4646.0000000
1.2229e+01  4961.0000000
1.2236e+01  5160.0000000
1.2245e+01  5204.0000000
1.2256e+01  5067.0000000
1.2269e+01  4627.0000000
1.2285e+01  4101.0000000
1.2308e+01  3383.0000000
1.2341e+01  2564.0000000
1.2384e+01  1687.0000000
1.2464e+01  792.0000000
1.2656e+01  146.0000000
1.2820e+01  56.0000000
1.2887e+01  68.0000000
1.2925e+01  132.0000000
1.2953e+01  226.0000000
1.2974e+01  389.0000000
1.2990e+01  621.0000000
1.3003e+01  925.0000000
1.3012e+01  1317.0000000
1.3021e+01  1695.0000000
1.3029e+01  2092.0000000
1.3037e+01  2519.0000000
1.3044e+01  2925.0000000
1.3051e+01  3319.0000000
1.3058e+01  3644.0000000
1.3066e+01  3939.0000000
1.3074e+01  4076.0000000
1.3084e+01  4146.0000000
1.3096e+01  4070.0000000
1.3111e+01  3769.0000000
1.3130e+01  3291.0000000
1.3157e+01  2626.0000000
1.3196e+01  1886.0000000
1.3257e+01  1035.0000000
1.3384e+01  351.0000000
1.3569e+01  89.0000000
1.3660e+01  85.0000000
1.3711e+01  126.0000000
1.3744e+01  214.0000000
1.3768e+01  341.0000000
1.3786e+01  537.0000000
1.3800e+01  823.0000000
1.3811e+01  1138.0000000
1.3821e+01  1477.0000000
1.3830e+01  1818.0000000
1.3837e+01  2159.0000000
1.3845e+01  2554.0000000
1.3852e+01  2922.0000000
1.3859e+01  3330.0000000
1.3867e+01  3664.0000000
1.3876e+01  3866.0000000
1.3886e+01  3924.0000000
1.3897e+01  3928.0000000
1.3911e+01  3747.0000000
1.3929e+01  3454.0000000
1.3951e+01  2960.0000000
1.3981e+01  2288.0000000
1.4024e+01  1570.0000000
1.4098e+01  822.0000000
1.4278e+01  169.0000000
1.4452e+01  65.0000000
1.4522e+01  92.0000000
1.4563e+01  160.0000000
1.4594e+01  247.0000000
1.4615e+01  418.0000000
1.4632e+01  661.0000000
1.4645e+01  962.0000000
1.4655e+01  1298.0000000
1.4664e+01  1696.0000000
1.4672e+01  2082.0000000
1.4680e+01  2445.0000000
1.4687e+01  2823.0000000
1.4695e+01  3162.0000000
1.4703e+01  3451.0000000
1.4711e+01  3734.0000000
1.4720e+01  3904.0000000
1.4731e+01  3922.0000000
1.4745e+01  3753.0000000
1.4762e+01  3428.0000000
1.4784e+01  2941.0000000
1.4814e+01  2313.0000000
1.4858e+01  1558.0000000
1.4925e+01  825.0000000
1.5061e+01  282.0000000
1.5202e+01  124.0000000
1.5270e+01  139.0000000
1.5317e+01  204.0000000
1.5349e+01  324.0000000
1.5371e+01  485.0000000
1.5388e+01  695.0000000
1.5402e+01  950.0000000
1.5414e+01  1271.0000000
1.5425e+01  1630.0000000
1.5434e+01  1989.0000000
1.5443e+01  2390.0000000
1.5451e+01  2730.0000000
1.5459e+01  3028.0000000
1.5469e+01  3269.0000000
1.5479e+01  3448.0000000
1.5491e+01  3516.0000000
1.5505e+01  3467.0000000
1.5521e+01  3220.0000000
1.5542e+01  2869.0000000
1.5572e+01  2290.0000000
1.5616e+01  1626.0000000
1.5683e+01  903.0000000
1.5831e+01  263.0000000
1.5988e+01  86.0000000
1.6068e+01  74.0000000
1.6112e+01  126.0000000
1.6143e+01  185.0000000
1.6165e+01  329.0000000
1.6180e+01  529.0000000
1.6193e+01  809.0000000
1.6204e+01  1186.0000000
1.6213e+01  1532.0000000
1.6221e+01  1925.0000000
1.6229e+01  2354.0000000
1.6235e+01  2771.0000000
1.6242e+01  3133.0000000
1.6249e+01  3520.0000000
1.6256e+01  3788.0000000
1.6264e+01  4003.0000000
1.6273e+01  4108.0000000
1.6284e+01  4102.0000000
1.6297e+01  3957.0000000
1.6315e+01  3619.0000000
1.6336e+01  3054.0000000
1.6367e+01  2361.0000000
1.6413e+01  1597.0000000
1.6487e+01  835.0000000
1.6618e+01  271.0000000
1.6755e+01  144.0000000
1.6827e+01  151.0000000
1.6873e+01  215.0000000
1.6903e+01  394.0000000
1.6926e+01  550.0000000
1.6943e+01  795.0000000
1.6959e+01  1070.0000000
1.6971e+01  1392.0000000
1.6982e+01  1700.0000000
1.6993e+01  2079.0000000
1.7003e+01  2364.0000000
1.7013e+01  2667.0000000
1.7024e+01  2904.0000000
1.7036e+01  3067.0000000
1.7050e+01  3075.0000000
1.7066e+01  3008.0000000
1.7085e+01  2803.0000000
1.7111e+01  2402.0000000
1.7145e+01  1894.0000000
1.7190e+01  1259.0000000
1.7268e+01  690.0000000
1.7383e+01  289.0000000
1.7488e+01  161.0000000
1.7550e+01  150.0000000
1.7593e+01  224.0000000
1.7622e+01  316.0000000
1.7645e+01  502.0000000
1.7662e+01  708.0000000
1.7676e+01  972.0000000
1.7688e+01  1274.0000000
1.7699e+01  1617.0000000
1.7708e+01  1978.0000000
1.7717e+01  2350.0000000
1.7727e+01  2661.0000000
1.7736e+01  2999.0000000
1.7745e+01  3255.0000000
1.7755e+01  3365.0000000
1.7767e+01  3372.0000000
1.7782e+01  3259.0000000
1.7801e+01  3040.0000000
1.7826e+01  2587.0000000
1.7859e+01  2030.0000000
1.7908e+01  1359.0000000
1.7991e+01  653.0000000
1.8148e+01  174.0000000
1.8268e+01  118.0000000
1.8329e+01  139.0000000
1.8368e+01  244.0000000
1.8396e+01  374.0000000
1.8417e+01  528.0000000
1.8434e+01  769.0000000
1.8448e+01  1073.0000000
1.8459e+01  1384.0000000
1.8470e+01  1724.0000000
1.8479e+01  2083.0000000
1.8488e+01  2432.0000000
1.8497e+01  2761.0000000
1.8506e+01  3017.0000000
1.8516e+01  3269.0000000
1.8527e+01  3319.0000000
1.8541e+01  3301.0000000
1.8558e+01  3183.0000000
1.8579e+01  2845.0000000
1.8605e+01  2378.0000000
1.8640e+01  1765.0000000
1.8694e+01  1142.0000000
1.8781e+01  550.0000000
1.8909e+01  237.0000000
1.9005e+01  162.0000000
1.9066e+01  179.0000000
1.9103e+01  261.0000000
1.9130e+01  403.0000000
1.9150e+01  587.0000000
1.9166e+01  847.0000000
1.9179e+01  1120.0000000
1.9191e+01  1433.0000000
1.9201e+01  1775.0000000
1.9211e+01  2142.0000000
1.9220e+01  2488.0000000
1.9230e+01  2785.0000000
1.9240e+01  3027.0000000
1.9250e+01  3216.0000000
1.9263e+01  3265.0000000
1.9279e+01  3126.0000000
1.9298e+01  2943.0000000
1.9324e+01  2500.0000000
1.9359e+01  1928.0000000
1.9411e+01  1271.0000000
1.9498e+01  586.0000000
1.9649e+01  174.0000000
1.9762e+01  132.0000000
1.9822e+01  196.0000000
1.9858e+01  274.0000000
1.9887e+01  403.0000000
1.9907e+01  590.0000000
1.9924e+01  839.0000000
1.9936e+01  1113.0000000
1.9949e+01  1452.0000000
1.9959e+01  1789.0000000
1.9969e+01  2163.0000000
1.9978e+01  2526.0000000
1.9987e+01  2802.0000000
1.9997e+01  3069.0000000
2.0008e+01  3260.0000000
2.0019e+01  3370.0000000
2.0034e+01  3282.0000000
2.0050e+01  3047.0000000
2.0073e+01  2667.0000000
2.0103e+01  2181.0000000
2.0146e+01  1535.0000000
2.0218e+01  826.0000000
2.0365e+01  233.0000000
2.0509e+01  112.0000000
2.0582e+01  117.0000000
2.0625e+01  170.0000000
2.0653e+01  262.0000000
2.0675e+01  435.0000000
2.0692e+01  672.0000000
2.0705e+01  959.0000000
2.0716e+01  1267.0000000
2.0725e+01  1614.0000000
2.0734e+01  1998.0000000
2.0741e+01  2411.0000000
2.0749e+01  2805.0000000
2.0757e+01  3124.0000000
2.0765e+01  3399.0000000
2.0774e+01  3619.0000000
2.0784e+01  3732.0000000
2.0796e+01  3743.0000000
2.0812e+01  3547.0000000
2.0831e+01  3160.0000000
2.0858e+01  2610.0000000
2.0893e+01  2000.0000000
2.0948e+01  1277.0000000
2.1038e+01  570.0000000
2.1211e+01  145.0000000
2.1320e+01  99.0000000
2.1380e+01  113.0000000
2.1420e+01  154.0000000
2.1446e+01  239.0000000
2.1465e+01  377.0000000
2.1480e+01  615.0000000
2.1493e+01  918.0000000
2.1503e+01  1248.0000000
2.1512e+01  1663.0000000
2.1519e+01  2073.0000000
2.1526e+01  2525.0000000
2.1533e+01  2927.0000000
2.1540e+01  3316.0000000
2.1547e+01  3634.0000000
2.1554e+01  3967.0000000
2.1562e+01  4214.0000000
2.1571e+01  4319.0000000
2.1582e+01  4335.0000000
2.1596e+01  4105.0000000
2.1613e+01  3675.0000000
2.1636e+01  3106.0000000
2.1668e+01  2377.0000000
2.1714e+01  1567.0000000
2.1796e+01  719.0000000
2.2021e+01  97.0000000
2.2167e+01  65.0000000
2.2227e+01  90.0000000
2.2263e+01  141.0000000
2.2292e+01  225.0000000
2.2311e+01  390.0000000
2.2326e+01  609.0000000
2.2339e+01  941.0000000
2.2349e+01  1306.0000000
2.2357e+01  1705.0000000
2.2364e+01  2140.0000000
2.2371e+01  2525.0000000
2.2378e+01  2896.0000000
2.2385e+01  3335.0000000
2.2392e+01  3615.0000000
2.2400e+01  3897.0000000
2.2408e+01  4143.0000000
2.2418e+01  4260.0000000
2.2429e+01  4208.0000000
2.2443e+01  3926.0000000
2.2460e+01  3495.0000000
2.2485e+01  2951.0000000
2.2520e+01  2187.0000000
2.2571e+01  1337.0000000
2.2674e+01  527.0000000
2.2883e+01  94.0000000
2.2992e+01  76.0000000
2.3051e+01  109.0000000
2.3087e+01  197.0000000
2.3111e+01  311.0000000
2.3129e+01  521.0000000
2.3144e+01  791.0000000
2.3156e+01  1127.0000000
2.3167e+01  1511.0000000
2.3176e+01  1881.0000000
2.3185e+01  2246.0000000
2.3192e+01  2607.0000000
2.3200e+01  2973.0000000
2.3208e+01  3273.0000000
2.3217e+01  3532.0000000
2.3226e+01  3699.0000000
2.3237e+01  3778.0000000
2.3249e+01  3734.0000000
2.3263e+01  3543.0000000
2.3283e+01  3139.0000000
2.3308e+01  2612.0000000
2.3343e+01  1929.0000000
2.3394e+01  1220.0000000
2.3491e+01  537.0000000
2.3663e+01  144.0000000
2.3764e+01  114.0000000
2.3822e+01  123.0000000
2.3860e+01  161.0000000
2.3886e+01  286.0000000
2.3905e+01  451.0000000
2.3920e+01  675.0000000
2.3933e+01  1012.0000000
2.3943e+01  1400.0000000
2.3952e+01  1798.0000000
2.3960e+01  2173.0000000
2.3967e+01  2583.0000000
2.3975e+01  2961.0000000
2.3982e+01  3342.0000000
2.3990e+01  3739.0000000
2.3998e+01  4000.0000000
2.4008e+01  4148.0000000
2.4019e+01  4109.0000000
2.4032e+01  3890.0000000
2.4048e+01  3579.0000000
2.4069e+01  3086.0000000
2.4098e+01  2398.0000000
2.4141e+01  1626.0000000
2.4214e+01  869.0000000
2.4351e+01  248.0000000
2.4512e+01  100.0000000
2.4583e+01  133.0000000
2.4626e+01  193.0000000
2.4656e+01  268.0000000
2.4680e+01  407.0000000
2.4698e+01  607.0000000
2.4712e+01  861.0000000
2.4725e+01  1196.0000000
2.4735e+01  1541.0000000
2.4744e+01  1884.0000000
2.4752e+01  2295.0000000
2.4760e+01  2675.0000000
2.4768e+01  3025.0000000
2.4776e+01  3324.0000000
2.4786e+01  3553.0000000
2.4797e+01  3610.0000000
2.4808e+01  3605.0000000
2.4823e+01  3460.0000000
2.4842e+01  3168.0000000
2.4867e+01  2643.0000000
2.4902e+01  1957.0000000
2.4956e+01  1199.0000000
2.5057e+01  491.0000000
2.5217e+01  169.0000000
2.5313e+01  109.0000000
2.5368e+01  117.0000000
2.5402e+01  233.0000000
2.5428e+01  373.0000000
2.5448e+01  581.0000000
2.5462e+01  818.0000000
2.5474e+01  1140.0000000
2.5485e+01  1463.0000000
2.5494e+01  1893.0000000
2.5502e+01  2273.0000000
2.5511e+01  2617.0000000
2.5519e+01  2965.0000000
2.5527e+01  3258.0000000
2.5536e+01  3471.0000000
2.5546e+01  3632.0000000
2.5558e+01  3687.0000000
2.5572e+01  3566.0000000
2.5592e+01  3157.0000000
2.5618e+01  2642.0000000
2.5653e+01  1913.0000000
2.5714e+01  1160.0000000
2.5827e+01  399.0000000
2.6010e+01  75.0000000
2.6103e+01  63.0000000
2.6153e+01  94.0000000
2.6187e+01  165.0000000
2.6209e+01  268.0000000
2.6227e+01  456.0000000
2.6241e+01  676.0000000
2.6253e+01  1011.0000000
2.6262e+01  1384.0000000
2.6271e+01  1746.0000000
2.6278e+01  2207.0000000
2.6285e+01  2674.0000000
2.6292e+01  3072.0000000
2.6299e+01  3461.0000000
2.6306e+01  3833.0000000
2.6313e+01  4124.0000000
2.6321e+01  4331.0000000
2.6330e+01  4377.0000000
2.6342e+01  4306.0000000
2.6358e+01  3978.0000000
2.6377e+01  3459.0000000
2.6403e+01  2803.0000000
2.6439e+01  2062.0000000
2.6496e+01  1221.0000000
2.6609e+01  411.0000000
2.6832e+01  69.0000000
2.6935e+01  68.0000000
2.6987e+01  120.0000000
2.7021e+01  183.0000000
2.7045e+01  336.0000000
2.7065e+01  499.0000000
2.7079e+01  749.0000000
2.7091e+01  1072.0000000
2.7101e+01  1456.0000000
2.7110e+01  1882.0000000
2.7117e+01  2261.0000000
2.7124e+01  2638.0000000
2.7131e+01  3038.0000000
2.7139e+01  3406.0000000
2.7147e+01  3687.0000000
2.7155e+01  3921.0000000
2.7164e+01  4014.0000000
2.7176e+01  3983.0000000
2.7189e+01  3833.0000000
2.7209e+01  3448.0000000
2.7231e+01  2901.0000000
2.7264e+01  2196.0000000
2.7312e+01  1452.0000000
2.7394e+01  663.0000000
2.7554e+01  157.0000000
2.7686e+01  90.0000000
2.7745e+01  116.0000000
2.7782e+01  178.0000000
2.7810e+01  289.0000000
2.7830e+01  451.0000000
2.7846e+01  719.0000000
2.7858e+01  1038.0000000
2.7868e+01  1391.0000000
2.7877e+01  1774.0000000
2.7886e+01  2128.0000000
2.7894e+01  2520.0000000
2.7901e+01  2895.0000000
2.7909e+01  3195.0000000
2.7918e+01  3412.0000000
2.7926e+01  3604.0000000
2.7937e+01  3701.0000000
2.7949e+01  3680.0000000
2.7964e+01  3519.0000000
2.7983e+01  3141.0000000
2.8010e+01  2605.0000000
2.8046e+01  1948.0000000
2.8102e+01  1198.0000000
2.8217e+01  432.0000000
2.8423e+01  93.0000000
2.8535e+01  64.0000000
2.8587e+01  79.0000000
2.8621e+01  121.0000000
2.8645e+01  228.0000000
2.8663e+01  344.0000000
2.8677e+01  580.0000000
2.8688e+01  870.0000000
2.8698e+01  1267.0000000
2.8706e+01  1649.0000000
2.8713e+01  2076.0000000
2.8719e+01  2524.0000000
2.8725e+01  2959.0000000
2.8731e+01  3428.0000000
2.8737e+01  3836.0000000
2.8743e+01  4170.0000000
2.8750e+01  4434.0000000
2.8757e+01  4636.0000000
2.8766e+01  4691.0000000
2.8778e+01  4578.0000000
2.8791e+01  4298.0000000
2.8809e+01  3777.0000000
2.8833e+01  3051.0000000
2.8866e+01  2244.0000000
2.8915e+01  1379.0000000
2.9021e+01  510.0000000
2.9335e+01  27.0000000
2.9443e+01  23.0000000
2.9497e+01  23.0000000
2.9534e+01  36.0000000
2.9561e+01  74.0000000
2.9581e+01  151.0000000
2.9596e+01  277.0000000
2.9607e+01  469.0000000
2.9617e+01  774.0000000
2.9624e+01  1132.0000000
2.9631e+01  1540.0000000
2.9636e+01  1987.0000000
2.9641e+01  2432.0000000
2.9645e+01  2957.0000000
2.9649e+01  3487.0000000
2.9653e+01  4040.0000000
2.9657e+01  4565.0000000
2.9661e+01  5111.0000000
2.9665e+01  5567.0000000
2.9669e+01  5946.0000000
2.9675e+01  6216.0000000
2.9680e+01  6393.0000000
2.9687e+01  6390.0000000
2.9695e+01  6243.0000000
2.9706e+01  5902.0000000
2.9719e+01  5383.0000000
2.9736e+01  4651.0000000
2.9758e+01  3813.0000000
2.9786e+01  2902.0000000
2.9825e+01  1973.0000000
2.9890e+01  1004.0000000
